Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007780,School of Oriental and African Studies,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,Non-EU-based charities (open competitive process),"3,701","10,989","3,285","4,445","31,119"
10007780,School of Oriental and African Studies,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,Non-EU other,"18,352","12,338","17,640","16,984","118,894"
10007780,School of Oriental and African Studies,C,18,Law,,,,Total income,"143,601","60,040","133,728","124,611","872,282"
10007157,University of Sheffield,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","180,419","318,308","170,190","192,811","1,349,678"
10007157,University of Sheffield,C,18,Law,,,,UK-based charities (open competitive process),"8,835","4,571","33,849","26,093","182,651"
10007157,University of Sheffield,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","24,890",0,"65,490","50,334","352,341"
10007157,University of Sheffield,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"38,894",221,"5,714","40,001"
10007157,University of Sheffield,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,UK other sources,"2,483",200,831,976,"6,838"
10007157,University of Sheffield,C,18,Law,,,,EU government bodies,"60,708","103,933","78,438","79,547","556,833"
10007157,University of Sheffield,C,18,Law,,,,EU-based charities (open competitive process),0,0,"3,986","2,847","19,930"
10007157,University of Sheffield,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007157,University of Sheffield,C,18,Law,,,,Total income,"277,335","465,906","353,006","358,324","2,508,272"
10007158,University of Southampton,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","53,477","28,837","22,244","27,648","193,536"
10007158,University of Southampton,C,18,Law,,,,UK-based charities (open competitive process),"9,243","17,287","8,370","9,768","68,382"
10007158,University of Southampton,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","7,373",0,0,"1,053","7,373"
10007158,University of Southampton,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"36,150",610,"5,600","39,203"
10007158,University of Southampton,C,18,Law,,,,"UK industry, commerce and public corporations","59,223","61,805","57,024","58,021","406,151"
10007158,University of Southampton,C,18,Law,,,,UK other sources,0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,EU government bodies,"82,788","97,952","112,729","106,340","744,386"
10007158,University of Southampton,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,EU (excluding UK) other,0,0,"9,394","6,710","46,970"
10007158,University of Southampton,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007158,University of Southampton,C,18,Law,,,,Total income,"212,104","242,031","210,373","215,143","1,506,001"
10007804,University of Stirling,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",-2,0,"5,197","3,712","25,985"
10007804,University of Stirling,C,18,Law,,,,UK-based charities (open competitive process),"1,310","4,864","28,206","21,029","147,207"
10007804,University of Stirling,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","26,137","28,769",0,"7,843","54,906"
10007804,University of Stirling,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,UK other sources,"1,000","-1,000",200,142,"1,000"
10007804,University of Stirling,C,18,Law,,,,EU government bodies,0,"4,330","12,618","9,632","67,424"
10007804,University of Stirling,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007804,University of Stirling,C,18,Law,,,,Total income,"28,445","36,963","46,222","42,360","296,522"
10007805,University of Strathclyde,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","176,019","74,612","233,841","202,834","1,419,838"
10007805,University of Strathclyde,C,18,Law,,,,UK-based charities (open competitive process),"37,694","37,739","6,010","15,069","105,487"
10007805,University of Strathclyde,C,18,Law,,,,UK-based charities (other),0,0,"17,784","12,703","88,924"
10007805,University of Strathclyde,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","6,774","1,417","9,862","8,214","57,503"
10007805,University of Strathclyde,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,990,707,"4,951"
10007805,University of Strathclyde,C,18,Law,,,,UK other sources,300,"1,146","20,458","14,819","103,737"
10007805,University of Strathclyde,C,18,Law,,,,EU government bodies,"59,067","37,937","138,243","112,603","788,222"
10007805,University of Strathclyde,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007805,University of Strathclyde,C,18,Law,,,,Non-EU other,0,0,"9,717","6,941","48,587"
10007805,University of Strathclyde,C,18,Law,,,,Total income,"279,854","152,851","436,908","373,892","2,617,249"
10007160,University of Surrey,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"35,000","15,800","16,285","114,000"
10007160,University of Surrey,C,18,Law,,,,UK-based charities (open competitive process),"3,000","12,000","2,400","3,857","27,000"
10007160,University of Surrey,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"5,000",0,714,"5,000"
10007160,University of Surrey,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,"UK industry, commerce and public corporations","1,000",0,0,142,"1,000"
10007160,University of Surrey,C,18,Law,,,,UK other sources,0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,EU government bodies,"14,000","6,000","10,400","10,285","72,000"
10007160,University of Surrey,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"2,200","1,571","11,000"
10007160,University of Surrey,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007160,University of Surrey,C,18,Law,,,,Non-EU other,"14,000","-4,000",0,"1,428","10,000"
10007160,University of Surrey,C,18,Law,,,,Total income,"32,000","54,000","30,800","34,285","240,000"
10007806,University of Sussex,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",90,"1,318","127,967","91,606","641,245"
10007806,University of Sussex,C,18,Law,,,,UK-based charities (open competitive process),"29,972","85,480","22,598","32,635","228,445"
10007806,University of Sussex,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"4,319","3,085","21,598"
10007806,University of Sussex,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,UK other sources,920,0,"14,170","10,253","71,772"
10007806,University of Sussex,C,18,Law,,,,EU government bodies,"34,760","87,882","176,549","143,626","1,005,388"
10007806,University of Sussex,C,18,Law,,,,EU-based charities (open competitive process),0,0,"3,107","2,219","15,537"
10007806,University of Sussex,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,EU (excluding UK) other,0,0,"8,155","5,825","40,779"
10007806,University of Sussex,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Total income,"65,742","174,680","356,868","289,252","2,024,764"
10007855,Swansea University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,223","1,575","14,304","10,617","74,321"
10007855,Swansea University,C,18,Law,,,,UK-based charities (open competitive process),0,"2,743","38,924","28,195","197,366"
10007855,Swansea University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","303,734","241,460","101,515","150,396","1,052,772"
10007855,Swansea University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"20,951",0,"2,993","20,951"
10007855,Swansea University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,"8,711","6,222","43,558"
10007855,Swansea University,C,18,Law,,,,UK other sources,"1,771",26,"18,858","13,727","96,089"
10007855,Swansea University,C,18,Law,,,,EU government bodies,0,0,"22,144","15,817","110,723"
10007855,Swansea University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,EU (excluding UK) other,-151,0,"7,997","5,690","39,836"
10007855,Swansea University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,"13,105","9,361","65,529"
10007855,Swansea University,C,18,Law,,,,Non-EU other,"5,353",522,"10,404","8,271","57,898"
10007855,Swansea University,C,18,Law,,,,Total income,"311,930","267,277","235,967","251,291","1,759,043"
10007807,University of Ulster,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","184,675","162,642","272,839","244,502","1,711,515"
10007807,University of Ulster,C,18,Law,,,,UK-based charities (open competitive process),"199,030","123,607","54,109","84,740","593,182"
10007807,University of Ulster,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007807,University of Ulster,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","14,437","19,437","157,672","117,462","822,236"
10007807,University of Ulster,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007807,University of Ulster,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,"16,252","11,608","81,261"
10007807,University of Ulster,C,18,Law,,,,UK other sources,0,0,0,0,0
10007807,University of Ulster,C,18,Law,,,,EU government bodies,"15,226","10,325","20,606","18,368","128,582"
10007807,University of Ulster,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007807,University of Ulster,C,18,Law,,,,"EU industry, commerce and public corporations","8,557",106,0,"1,237","8,663"
10007807,University of Ulster,C,18,Law,,,,EU (excluding UK) other,0,"33,899","11,962","13,387","93,711"
10007807,University of Ulster,C,18,Law,,,,Non-EU-based charities (open competitive process),"68,141","34,405","7,968","20,340","142,386"
10007807,University of Ulster,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,"25,091","17,922","125,459"
10007807,University of Ulster,C,18,Law,,,,Non-EU other,-12,"5,425","11,284","8,833","61,837"
10007807,University of Ulster,C,18,Law,,,,Total income,"490,054","389,846","577,786","538,404","3,768,832"
10007784,University College London,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","99,822","49,750","155,460","132,410","926,874"
10007784,University College London,C,18,Law,,,,UK-based charities (open competitive process),"220,790","113,065","149,982","154,824","1,083,768"
10007784,University College London,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007784,University College London,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"12,869",0,"1,838","12,869"
10007784,University College London,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"24,100","8,726","9,676","67,732"
10007784,University College London,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007784,University College London,C,18,Law,,,,UK other sources,0,0,0,0,0
10007784,University College London,C,18,Law,,,,EU government bodies,"201,181","280,235","246,241","244,660","1,712,625"
10007784,University College London,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007784,University College London,C,18,Law,,,,"EU industry, commerce and public corporations","45,983","33,556",0,"11,362","79,539"
10007784,University College London,C,18,Law,,,,EU (excluding UK) other,0,"13,889","12,170","10,677","74,741"
10007784,University College London,C,18,Law,,,,Non-EU-based charities (open competitive process),"157,701","76,409",0,"33,444","234,110"
10007784,University College London,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007784,University College London,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007784,University College London,C,18,Law,,,,Total income,"725,477","603,873","572,581","598,894","4,192,258"
10007163,University of Warwick,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"12,000","21,854","17,324","121,270"
10007163,University of Warwick,C,18,Law,,,,UK-based charities (open competitive process),"35,000","73,000","105,722","90,944","636,610"
10007163,University of Warwick,C,18,Law,,,,UK-based charities (other),0,0,"17,986","12,847","89,930"
10007163,University of Warwick,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"18,598","13,284","92,990"
10007163,University of Warwick,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007163,University of Warwick,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,800,571,"4,000"
10007163,University of Warwick,C,18,Law,,,,UK other sources,"-19,000",0,"5,132",951,"6,660"
10007163,University of Warwick,C,18,Law,,,,EU government bodies,"52,000","-4,000","21,638","22,312","156,190"
10007163,University of Warwick,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007163,University of Warwick,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007163,University of Warwick,C,18,Law,,,,EU (excluding UK) other,0,"10,000","10,702","9,072","63,510"
10007163,University of Warwick,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007163,University of Warwick,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007163,University of Warwick,C,18,Law,,,,Non-EU other,"8,000","55,000","30,690","30,921","216,450"
10007163,University of Warwick,C,18,Law,,,,Total income,"76,000","146,000","233,122","198,230","1,387,610"
10007164,UWE Bristol,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,343","88,097","38,496","40,417","282,924"
10007164,UWE Bristol,C,18,Law,,,,UK-based charities (open competitive process),0,0,"27,269","19,478","136,347"
10007164,UWE Bristol,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","31,208","56,206","12,141","21,160","148,123"
10007164,UWE Bristol,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,"UK industry, commerce and public corporations","17,138","23,680","2,481","7,603","53,224"
10007164,UWE Bristol,C,18,Law,,,,UK other sources,"2,783",997,450,861,"6,030"
10007164,UWE Bristol,C,18,Law,,,,EU government bodies,"2,379","23,716","2,139","5,255","36,791"
10007164,UWE Bristol,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,EU (excluding UK) other,"3,984",0,0,569,"3,984"
10007164,UWE Bristol,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007164,UWE Bristol,C,18,Law,,,,Total income,"59,835","192,696","82,978","95,346","667,423"
10007165,University of Westminster,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","8,507","3,207","93,952","68,782","481,477"
10007165,University of Westminster,C,18,Law,,,,UK-based charities (open competitive process),"23,186","-5,749",964,"3,179","22,259"
10007165,University of Westminster,C,18,Law,,,,UK-based charities (other),0,0,205,146,"1,028"
10007165,University of Westminster,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","6,099",-749,549,"1,157","8,099"
10007165,University of Westminster,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,"UK industry, commerce and public corporations","8,408","2,911",0,"1,617","11,319"
10007165,University of Westminster,C,18,Law,,,,UK other sources,0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,EU government bodies,0,"9,133","6,677","6,074","42,521"
10007165,University of Westminster,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,EU (excluding UK) other,0,-221,172,91,642
10007165,University of Westminster,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"12,337","8,812","61,687"
10007165,University of Westminster,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007165,University of Westminster,C,18,Law,,,,Total income,"46,200","8,532","114,860","89,861","629,032"
10003614,University of Winchester,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,UK-based charities (open competitive process),0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","2,000",0,300,500,"3,500"
10003614,University of Winchester,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,UK other sources,0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,EU government bodies,0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003614,University of Winchester,C,18,Law,,,,Non-EU other,0,0,288,205,"1,440"
10003614,University of Winchester,C,18,Law,,,,Total income,"2,000",0,588,705,"4,940"
10007166,University of Wolverhampton,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,UK-based charities (open competitive process),0,0,840,600,"4,204"
10007166,University of Wolverhampton,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"3,000","2,142","15,000"
10007166,University of Wolverhampton,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,"UK industry, commerce and public corporations","19,220","-5,227","8,468","8,048","56,337"
10007166,University of Wolverhampton,C,18,Law,,,,UK other sources,"5,840",80,"6,289","5,338","37,367"
10007166,University of Wolverhampton,C,18,Law,,,,EU government bodies,0,0,"5,746","4,104","28,734"
10007166,University of Wolverhampton,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007166,University of Wolverhampton,C,18,Law,,,,Non-EU other,0,0,"13,225","9,446","66,127"
10007166,University of Wolverhampton,C,18,Law,,,,Total income,"25,060","-5,147","37,571","29,681","207,769"
10007167,University of York,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","33,616","43,901","127,480","102,131","714,917"
10007167,University of York,C,18,Law,,,,UK-based charities (open competitive process),"49,811","12,984","32,405","32,117","224,822"
10007167,University of York,C,18,Law,,,,UK-based charities (other),0,0,"1,770","1,264","8,850"
10007167,University of York,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","1,349",0,"2,285","1,824","12,774"
10007167,University of York,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007167,University of York,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007167,University of York,C,18,Law,,,,UK other sources,0,0,0,0,0
10007167,University of York,C,18,Law,,,,EU government bodies,0,0,"2,808","2,006","14,043"
10007167,University of York,C,18,Law,,,,EU-based charities (open competitive process),0,0,"1,820","1,300","9,101"
10007167,University of York,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007167,University of York,C,18,Law,,,,EU (excluding UK) other,"30,725","9,426","3,889","8,514","59,598"
10007167,University of York,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007167,University of York,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007167,University of York,C,18,Law,,,,Non-EU other,0,0,621,443,"3,105"
10007167,University of York,C,18,Law,,,,Total income,"115,501","66,311","173,079","149,601","1,047,210"
