Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10005500,Robert Gordon University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"6,791","4,850","33,955"
10005500,Robert Gordon University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10005500,Robert Gordon University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10005500,Robert Gordon University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10005500,Robert Gordon University,B,11,Computer Science and Informatics,,,,Total income,"540,697","579,938","709,516","666,888","4,668,217"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,290,426","1,293,052","827,124","959,871","6,719,100"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"93,613","126,233","52,694","69,045","483,317"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"7,271","5,194","36,358"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","316,251","223,402","263,431","265,258","1,856,808"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"31,585","51,213","41,093","287,654"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","106,638","84,746","192,048","164,518","1,151,626"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"21,546","15,390","107,732"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,EU government bodies,"420,988","375,259","273,005","308,753","2,161,275"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,"14,518","2,774","4,056","28,392"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,"3,474","24,955","18,321","128,250"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,Non-EU other,"124,867","89,840","7,004","35,675","249,728"
10005553,Royal Holloway,B,11,Computer Science and Informatics,,,,Total income,"2,352,783","2,242,109","1,723,069","1,887,177","13,210,240"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,629","8,746","16,168","13,173","92,215"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),617,0,0,88,617
10007156,University of Salford,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"5,000","3,571","25,000"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","5,080","20,480","125,604","93,368","653,580"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"24,715","17,653","123,576"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",80,"19,664","51,453","39,573","277,013"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"4,000","2,857","20,000"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,EU government bodies,"276,692","198,911","89,768","132,063","924,445"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007156,University of Salford,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007156,University of Salford,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007156,University of Salford,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007156,University of Salford,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"1,304",931,"6,522"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,Non-EU other,"37,396","11,047","6,618","11,647","81,534"
10007156,University of Salford,B,11,Computer Science and Informatics,,,,Total income,"322,494","258,848","324,632","314,928","2,204,502"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,580,758","1,721,541","1,657,953","1,656,009","11,592,068"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"20,678","23,922","117,188","90,077","630,544"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,UK-based charities (other),"14,459","1,768","13,298","11,817","82,719"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","213,011","216,143","322,834","291,903","2,043,326"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"474,985","2,508","69,646","487,526"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","60,565","77,566","89,713","83,814","586,698"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"3,019","2,156","15,097"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,EU government bodies,"2,746,623","2,454,910","2,048,556","2,206,331","15,444,317"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","39,973","19,214","70,751","58,991","412,943"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,787,562,"3,935"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"24,932","22,700","212,164","158,350","1,108,455"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,Non-EU other,"19,537","10,269","17,208","16,550","115,850"
10007157,University of Sheffield,B,11,Computer Science and Informatics,,,,Total income,"4,720,536","5,023,018","4,555,984","4,646,211","32,523,478"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","136,571","48,439","66,529","73,950","517,655"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","146,962","132,835","142,613","141,837","992,863"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",809,0,"-3,838","-2,626","-18,382"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,EU government bodies,"147,012","192,292","231,260","213,657","1,495,604"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"-13,621",0,"10,778","5,753","40,271"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"14,727","10,519","73,639"
10005790,Sheffield Hallam University,B,11,Computer Science and Informatics,,,,Total income,"417,733","373,566","462,070","443,092","3,101,650"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","39,597","56,811","47,900","47,987","335,910"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"2,099","1,499","10,496"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","132,556","44,673","143,724","127,979","895,853"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","301,851","159,482","88,514","129,129","903,907"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,UK other sources,"34,031",0,"4,250","7,897","55,281"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,EU government bodies,"126,985","748,272","581,109","540,115","3,780,806"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"2,254",0,0,322,"2,254"
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,Non-EU other,0,617,0,88,617
10007793,University of South Wales,B,11,Computer Science and Informatics,,,,Total income,"637,274","1,009,855","867,599","855,017","5,985,124"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,641,996","2,708,790","1,852,808","2,087,832","14,614,828"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"142,792","91,885","21,207","48,673","340,713"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,UK-based charities (other),"21,375","9,667","76,410","59,013","413,096"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","69,446","280,850","504,469","410,377","2,872,645"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"1,143,729","19,317","177,188","1,240,318"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","478,465","207,025","314,873","322,836","2,259,856"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,UK other sources,"364,626","439,597","104,649","189,638","1,327,468"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,EU government bodies,"2,825,821","2,481,081","2,565,871","2,590,894","18,136,258"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","10,740",0,"45,536","34,060","238,420"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"-64,908","225,297","13,197","32,339","226,374"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,"42,063","30,045","210,317"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"116,910","167,852","69,827","90,556","633,897"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,Non-EU other,"127,213","190,675","64,637","91,582","641,077"
10007158,University of Southampton,B,11,Computer Science and Informatics,,,,Total income,"6,734,476","7,946,448","5,694,868","6,165,038","43,155,267"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","674,188","996,484","1,046,218","985,966","6,901,766"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,"2,700","17,589","12,949","90,646"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,UK-based charities (other),"31,203","28,463","11,006","16,385","114,700"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","251,804","101,484","219,294","207,108","1,449,759"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"71,919","51,370","359,595"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,"20,342","14,530","101,710"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,UK other sources,"14,317",0,"14,242","12,218","85,529"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,EU government bodies,"274,309","200,216","378,844","338,392","2,368,745"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"44,095","31,496","220,478"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,"16,508","16,282","13,988","97,920"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,Non-EU other,"22,782","12,190","11,027","12,872","90,107"
10007803,University of St Andrews,B,11,Computer Science and Informatics,,,,Total income,"1,268,603","1,358,045","1,850,861","1,697,279","11,880,955"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","847,997","771,878","418,241","530,154","3,711,083"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"3,124",782,"25,756","18,955","132,690"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,227,162,"1,139"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","61,920","49,558","28,926","36,587","256,112"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"88,547","17,268","24,984","174,888"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,"-2,630","-1,878","-13,150"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,UK other sources,0,"6,011",277,"1,057","7,400"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,0,0,0
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","1,226","3,456",0,668,"4,682"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"3,494","5,250",0,"1,249","8,744"
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007804,University of Stirling,B,11,Computer Science and Informatics,,,,Total income,"917,761","925,482","488,069","611,941","4,283,588"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","224,541","364,132","398,203","368,527","2,579,692"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),179,130,"36,770","26,308","184,159"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"38,226","27,304","191,132"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities",89,"11,636","76,224","56,121","392,849"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"63,000",0,"9,000","63,000"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,"80,855","57,754","404,279"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,UK other sources,55,38,"6,034","4,323","30,266"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,EU government bodies,"24,628","99,124","137,516","115,904","811,334"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,900,642,"4,500"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"59,165","19,367",0,"11,218","78,532"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"5,119","3,656","25,597"
10007805,University of Strathclyde,B,11,Computer Science and Informatics,,,,Total income,"308,657","557,427","779,851","680,762","4,765,340"
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","11,000","48,000","86,557","70,255","491,788"
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"32,000","13,800","14,428","101,000"
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"6,718","4,799","33,594"
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,EU government bodies,"117,000","45,000","11,400","31,285","219,000"
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007159,University of Sunderland,B,11,Computer Science and Informatics,,,,Total income,"128,000","125,000","118,476","120,768","845,382"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","190,000","202,000","466,600","389,285","2,725,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"13,000","27,000",200,"5,857","41,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,UK-based charities (other),"35,000","28,000",-200,"8,857","62,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","160,000","217,000","221,400","212,000","1,484,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"2,600","1,857","13,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"8,000","45,200","33,428","234,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,EU government bodies,"193,000","234,000","214,000","213,857","1,497,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","42,000","38,000","14,000","21,428","150,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"49,000","35,000","245,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"37,400","26,714","187,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,Non-EU other,"1,000","1,000","8,400","6,285","44,000"
10007160,University of Surrey,B,11,Computer Science and Informatics,,,,Total income,"634,000","755,000","1,058,600","954,571","6,682,000"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","577,755","420,808","815,729","725,315","5,077,208"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"167,624","100,606","115,125","120,551","843,858"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,UK-based charities (other),"228,857","132,996","238,816","222,276","1,555,937"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","254,449","162,467","37,002","85,989","601,929"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","25,896","31,481","46,767","41,602","291,215"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,UK other sources,"99,692","54,644","20,667","36,810","257,675"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,EU government bodies,"366,465","500,762","726,896","643,101","4,501,708"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"27,971","87,886","72,948","68,656","480,598"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"100,215","71,582","501,079"
10007806,University of Sussex,B,11,Computer Science and Informatics,,,,Total income,"1,748,709","1,491,650","2,174,169","2,015,886","14,111,207"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","845,272","753,889","1,137,880","1,041,223","7,288,562"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"43,271","47,272","26,070","31,556","220,893"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","99,190","219,375","254,117","227,021","1,589,153"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"101,062","1,644","15,611","109,282"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","5,457","17,078","32,516","26,445","185,115"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,UK other sources,0,"50,011","39,139","35,101","245,707"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,EU government bodies,"14,953","10,961","1,846,368","1,322,536","9,257,755"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"1,005",718,"5,028"
10007855,Swansea University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007855,Swansea University,B,11,Computer Science and Informatics,,,,Total income,"1,008,143","1,199,648","3,338,740","2,700,213","18,901,495"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","898,723","759,984","928,626","900,262","6,301,838"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"40,303","37,538","62,842","56,007","392,053"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","1,442,125","2,006,814","1,544,220","1,595,720","11,170,041"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"335,000",0,"47,857","335,000"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","101,191","155,687","607,651","470,733","3,295,137"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,UK other sources,"102,535","68,274","20,522","39,059","273,419"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,EU government bodies,"574,122","276,627","841,691","722,744","5,059,208"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,"18,579","13,271","92,898"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","48,615","8,563","1,062","8,927","62,491"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"172,280","173,855","146,049","153,769","1,076,383"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),"48,453","119,903","47,200","57,765","404,357"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"26,526","18,947","132,630"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,Non-EU other,"3,969","19,007","5,549","7,246","50,725"
10007807,University of Ulster,B,11,Computer Science and Informatics,,,,Total income,"3,432,316","3,961,252","4,250,522","4,092,311","28,646,180"
10007784,University College London,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","5,811,024","6,106,867","6,837,346","6,586,374","46,104,624"
10007784,University College London,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"400,612","335,786","882,356","735,454","5,148,180"
10007784,University College London,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,"2,788","31,336","22,781","159,472"
10007784,University College London,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","288,212","480,777","969,000","801,998","5,613,989"
10007784,University College London,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"488,769","176,975","196,235","1,373,646"
10007784,University College London,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","288,596","228,261","355,374","327,675","2,293,728"
10007784,University College London,B,11,Computer Science and Informatics,,,,UK other sources,"9,142",0,"74,256","54,346","380,425"
10007784,University College London,B,11,Computer Science and Informatics,,,,EU government bodies,"2,241,625","1,718,389","2,767,819","2,542,730","17,799,110"
