Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10006566,University of West London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10006566,University of West London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,0,0,0,0,0
10006566,University of West London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"306,000","327,000","268,173","281,981","1,973,867"
10006566,University of West London,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"1,666","1,190","8,334"
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","91,000","126,000","49,000","66,000","462,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,"4,800","3,428","24,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,600,428,"3,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Total income,"91,000","126,000","56,066","71,047","497,334"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","187,786","125,540","78,440","100,789","705,528"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"508,221","505,478","571,937","553,340","3,873,384"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),0,0,0,0,0
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","447,550","420,298","419,619","423,706","2,965,943"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,"575,343","368,684","816,890","718,354","5,028,479"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","166,701","178,669","85,133","110,148","771,039"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"1,788","132,650","27,114","38,572","270,010"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"284,053","337,692","72,467","140,583","984,083"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,"32,212","8,165","10,434","73,039"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,"20,740","43,816","191,864","146,268","1,023,879"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"40,124","112,697","133,008","116,837","817,865"
10007164,UWE Bristol,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"2,232,306","2,257,736","2,404,641","2,359,035","16,513,249"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","167,217","283,646","161,177","179,535","1,256,750"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (open competitive process),"8,555","40,714","39,418","35,194","246,363"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (other),0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK central government bodies/local authorities, health and hospital authorities","113,370","6,500","155,122","127,925","895,480"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,Health research funding bodies,0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK industry, commerce and public corporations","19,177","53,598","42,851","41,004","287,034"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK other sources,0,0,"16,883","12,059","84,416"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU government bodies,"12,892","3,250",0,"2,306","16,142"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,"EU industry, commerce and public corporations",0,"2,363","1,000","1,052","7,367"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU (excluding UK) other,0,0,"1,977","1,412","9,888"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU other,0,"2,268","3,893","3,105","21,736"
10007164,UWE Bristol,A,6,"Agriculture, Food and Veterinary Sciences",,,,Total income,"321,211","392,339","422,325","403,596","2,825,176"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","73,184","23,224","158,429","126,936","888,555"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"26,084","93,697","68,413","65,978","461,847"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","150,689","31,996","266,852","216,706","1,516,947"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","35,135","49,747","79,742","69,084","483,593"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK other sources,750,0,"30,160","21,650","151,554"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU government bodies,"273,694","447,552","367,227","365,340","2,557,381"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU other,"60,044","15,954","6,966","15,832","110,829"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Total income,"619,580","662,170","977,791","881,529","6,170,706"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"46,266","19,453","20,504","143,531"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"235,507","288,507","205,095","221,355","1,549,490"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),0,0,0,0,0
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","712,775","567,422","291,718","391,255","2,738,788"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,"31,527","22,519","157,635"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","52,420","54,612","12,874","24,486","171,403"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,0,0,341,244,"1,709"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"70,758","76,793","174,469","145,699","1,019,896"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,457,326,"2,286"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,"8,611",0,0,"1,230","8,611"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,120,86,602
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,"13,506",0,"13,049","11,250","78,755"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,0,0,338,241,"1,691"
10007800,UWS,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"1,093,577","1,033,600","749,444","839,199","5,874,397"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"49,902","35,644","249,512"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (open competitive process),0,"7,429","24,670","18,683","130,781"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (other),0,0,0,0,0
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","3,722","2,980","148,500","107,029","749,205"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,"UK industry, commerce and public corporations","49,843","103,051","64,538","67,941","475,588"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,UK other sources,0,0,"1,294",924,"6,473"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,EU government bodies,0,0,0,0,0
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,EU-based charities (open competitive process),0,0,300,214,"1,500"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,EU (excluding UK) other,0,0,"2,133","1,523","10,667"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,Non-EU industry commerce and public corporations,0,0,"7,350","5,250","36,752"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,Non-EU other,0,0,"2,759","1,971","13,798"
10007800,UWS,B,7,Earth Systems and Environmental Sciences,,,,Total income,"53,565","113,460","301,450","239,182","1,674,276"
10007800,UWS,B,9,Physics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","310,784","429,366","399,334","390,974","2,736,823"
10007800,UWS,B,9,Physics,,,,UK-based charities (open competitive process),"9,028","1,500","42,141","31,605","221,236"
10007800,UWS,B,9,Physics,,,,UK-based charities (other),0,0,0,0,0
10007800,UWS,B,9,Physics,,,,"UK central government bodies/local authorities, health and hospital authorities","3,020","5,696","199,247","143,564","1,004,951"
10007800,UWS,B,9,Physics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007800,UWS,B,9,Physics,,,,"UK industry, commerce and public corporations","7,680",0,"5,611","5,105","35,739"
10007800,UWS,B,9,Physics,,,,UK other sources,0,0,"16,377","11,698","81,886"
10007800,UWS,B,9,Physics,,,,EU government bodies,0,"2,093","15,695","11,509","80,569"
10007800,UWS,B,9,Physics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007800,UWS,B,9,Physics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007800,UWS,B,9,Physics,,,,EU (excluding UK) other,"9,155",0,0,"1,307","9,155"
10007800,UWS,B,9,Physics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007800,UWS,B,9,Physics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007800,UWS,B,9,Physics,,,,Non-EU other,0,0,0,0,0
10007800,UWS,B,9,Physics,,,,Total income,"339,667","438,655","678,407","595,765","4,170,359"
10007800,UWS,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","22,135","41,931","1,154","9,976","69,837"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"16,567","11,441","8,527","10,092","70,645"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","321,807","39,952","204,882","198,024","1,386,170"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","145,317","6,886","82,464","80,646","564,523"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"11,519","8,228","57,599"
10007800,UWS,B,11,Computer Science and Informatics,,,,EU government bodies,"189,288","125,637","279,742","244,805","1,713,636"
10007800,UWS,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,738,527,"3,693"
10007800,UWS,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"10,281",0,"63,889","47,104","329,728"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,600,428,"3,000"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"2,678","1,913","13,392"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU other,0,"22,712",680,"3,730","26,114"
10007800,UWS,B,11,Computer Science and Informatics,,,,Total income,"705,395","248,559","656,876","605,476","4,238,337"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","7,646","134,735","79,046","76,801","537,612"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"431,269","977,170","189,607","336,639","2,356,476"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),"68,056","61,380","2,441","20,234","141,644"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","34,227","3,978","128,456","97,212","680,485"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,0,0,0
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","1,926","40,345","299,952","220,290","1,542,034"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"-41,580","18,192","19,931","10,895","76,270"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"33,468","52,367","238,310","182,483","1,277,385"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,"18,400","37,352","29,308","205,162"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,"98,936","283,055","120,350","140,534","983,741"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),"-6,426",0,0,-918,"-6,426"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,"4,960","3,489","3,200","22,406"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"3,883","5,303","57,699","42,526","297,683"
10007165,University of Westminster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"631,405","1,599,885","1,176,636","1,159,210","8,114,472"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","66,114","128,375","149,002","134,214","939,502"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),"12,759","1,557","4,138","5,001","35,009"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,123,"37,565","26,849","187,949"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities","44,727","6,271","20,168","21,691","151,840"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations","91,786","20,141","4,601","19,276","134,934"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"15,216","20,351",0,"5,081","35,567"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,"97,704","158,451","161,176","151,719","1,062,039"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,0,892,637,"4,464"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,"32,312","5,764",372,"5,705","39,940"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,0,"34,840","24,885","174,200"
10007165,University of Westminster,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"360,618","341,033","412,758","395,063","2,765,444"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","27,804","6,382",0,"4,883","34,186"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,604,"4,298","3,156","22,095"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"16,628","11,877","83,142"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","125,629","171,539","54,625","81,471","570,297"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","74,927","-7,493","44,296","41,273","288,916"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK other sources,"11,000","-2,489",0,"1,215","8,511"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU government bodies,"230,822","294,024","460,256","403,732","2,826,127"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"10,200","7,285","51,000"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"57,894","41,353","289,473"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,163,116,818
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Non-EU other,"2,649",0,"40,865","29,568","206,977"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Total income,"472,831","462,567","689,228","625,934","4,381,542"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"2,387","4,896","3,838","26,868"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities",427,624,"20,812","15,016","105,113"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations",0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"1,149","6,890","7,076","6,203","43,422"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,0,811,579,"4,059"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,0,0,961,686,"4,807"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,"1,808",223,417,"2,924"
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,0,0,0,0
10003614,University of Winchester,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"1,576","11,709","34,781","26,741","187,193"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,752,537,"3,760"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"302,665","78,119","134,787","150,674","1,054,722"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),0,0,"5,000","3,571","25,000"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","-5,047","35,040","35,170","29,406","205,843"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations",0,0,643,459,"3,217"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"21,787","10,179","62,889","49,487","346,412"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"26,649","165,028","26,778","46,510","325,570"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"8,279","-3,126","2,678","2,649","18,545"
10007166,University of Wolverhampton,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"354,333","285,240","268,699","283,295","1,983,069"
10007166,University of Wolverhampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007166,University of Wolverhampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),0,0,"7,531","5,379","37,656"
10007166,University of Wolverhampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,"15,307","10,934","76,539"
