Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007806,University of Sussex,C,17,Business and Management Studies,,,,Total income,"2,537,575","2,601,410","3,702,998","3,379,139","23,653,978"
10007806,University of Sussex,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",90,"1,318","127,967","91,606","641,245"
10007806,University of Sussex,C,18,Law,,,,UK-based charities (open competitive process),"29,972","85,480","22,598","32,635","228,445"
10007806,University of Sussex,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"4,319","3,085","21,598"
10007806,University of Sussex,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,UK other sources,920,0,"14,170","10,253","71,772"
10007806,University of Sussex,C,18,Law,,,,EU government bodies,"34,760","87,882","176,549","143,626","1,005,388"
10007806,University of Sussex,C,18,Law,,,,EU-based charities (open competitive process),0,0,"3,107","2,219","15,537"
10007806,University of Sussex,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,EU (excluding UK) other,0,0,"8,155","5,825","40,779"
10007806,University of Sussex,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007806,University of Sussex,C,18,Law,,,,Total income,"65,742","174,680","356,868","289,252","2,024,764"
10007806,University of Sussex,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","206,345","231,802","156,673","174,502","1,221,515"
10007806,University of Sussex,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),"22,582","7,923","43,786","35,634","249,438"
10007806,University of Sussex,C,19,Politics and International Studies,,,,UK-based charities (other),0,0,0,0,0
10007806,University of Sussex,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","1,039","13,008","6,387","6,568","45,982"
10007806,University of Sussex,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations",0,0,"1,602","1,144","8,013"
10007806,University of Sussex,C,19,Politics and International Studies,,,,UK other sources,0,0,0,0,0
10007806,University of Sussex,C,19,Politics and International Studies,,,,EU government bodies,"131,923","135,577","97,600","107,928","755,500"
10007806,University of Sussex,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,"3,087","2,205","15,439"
10007806,University of Sussex,C,19,Politics and International Studies,,,,EU (excluding UK) other,290,"7,916","21,986","16,876","118,137"
10007806,University of Sussex,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),"26,468","25,587","11,098","15,364","107,548"
10007806,University of Sussex,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007806,University of Sussex,C,19,Politics and International Studies,,,,Non-EU other,0,"50,748","4,428","10,413","72,891"
10007806,University of Sussex,C,19,Politics and International Studies,,,,Total income,"388,647","472,561","346,651","370,637","2,594,463"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","153,113","76,830","80,384","90,266","631,866"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"12,942","9,411","14,966","13,883","97,187"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,UK-based charities (other),"7,165","1,832","5,119","4,942","34,596"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","48,600","51,089","100,803","86,243","603,707"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,0,"5,136","3,668","25,682"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,UK other sources,0,747,"3,821","2,836","19,855"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,EU government bodies,"40,520","125,872","210,815","174,352","1,220,469"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,"3,094","2,210","15,471"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,131,575,429,"3,007"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,"3,083","2,202","15,418"
10007806,University of Sussex,C,20,Social Work and Social Policy,,,,Total income,"262,340","265,912","427,801","381,036","2,667,258"
10007806,University of Sussex,C,21,Sociology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,444",67,"28,226","20,663","144,645"
10007806,University of Sussex,C,21,Sociology,,,,UK-based charities (open competitive process),"40,475","46,111","43,870","43,705","305,940"
10007806,University of Sussex,C,21,Sociology,,,,UK-based charities (other),"-7,155",170,0,-997,"-6,985"
10007806,University of Sussex,C,21,Sociology,,,,"UK central government bodies/local authorities, health and hospital authorities","2,175",0,"6,853","5,205","36,441"
10007806,University of Sussex,C,21,Sociology,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,21,Sociology,,,,"UK industry, commerce and public corporations",0,0,"1,690","1,207","8,450"
10007806,University of Sussex,C,21,Sociology,,,,UK other sources,0,"1,453","17,649","12,814","89,702"
10007806,University of Sussex,C,21,Sociology,,,,EU government bodies,0,"-3,145","47,526","33,498","234,488"
10007806,University of Sussex,C,21,Sociology,,,,EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,21,Sociology,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,21,Sociology,,,,EU (excluding UK) other,0,0,"18,612","13,294","93,064"
10007806,University of Sussex,C,21,Sociology,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,21,Sociology,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007806,University of Sussex,C,21,Sociology,,,,Non-EU other,0,0,"1,359",971,"6,799"
10007806,University of Sussex,C,21,Sociology,,,,Total income,"38,939","44,656","165,789","130,363","912,544"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","514,824","116,030","166,881","209,322","1,465,259"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,UK-based charities (open competitive process),"53,026","47,371","26,472","33,251","232,760"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,UK-based charities (other),0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","35,588","7,046","16,080","17,576","123,037"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,UK other sources,0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,EU government bodies,"154,035","414,811","304,541","298,793","2,091,551"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,EU (excluding UK) other,0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,Non-EU-based charities (open competitive process),"15,315","38,095",655,"8,098","56,689"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,Non-EU other,0,0,472,337,"2,362"
10007806,University of Sussex,C,22,Anthropology and Development Studies,,,,Total income,"772,788","623,353","515,103","567,379","3,971,658"
10007806,University of Sussex,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","168,631","212,680","150,473","161,954","1,133,678"
10007806,University of Sussex,C,23,Education,,,,UK-based charities (open competitive process),"15,871","11,404","4,690","7,247","50,729"
10007806,University of Sussex,C,23,Education,,,,UK-based charities (other),0,0,409,292,"2,047"
10007806,University of Sussex,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","135,046","43,469","116,396","108,642","760,498"
10007806,University of Sussex,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007806,University of Sussex,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,"2,582","1,844","12,910"
10007806,University of Sussex,C,23,Education,,,,UK other sources,0,"-1,474","7,993","5,499","38,494"
10007806,University of Sussex,C,23,Education,,,,EU government bodies,"64,380","34,452","25,573","32,385","226,698"
10007806,University of Sussex,C,23,Education,,,,EU-based charities (open competitive process),"20,377",183,-107,"2,860","20,023"
10007806,University of Sussex,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007806,University of Sussex,C,23,Education,,,,EU (excluding UK) other,"1,670",0,"28,198","20,380","142,664"
10007806,University of Sussex,C,23,Education,,,,Non-EU-based charities (open competitive process),0,162,"54,490","38,944","272,612"
10007806,University of Sussex,C,23,Education,,,,Non-EU industry commerce and public corporations,"13,876","39,783","68,178","56,364","394,550"
10007806,University of Sussex,C,23,Education,,,,Non-EU other,"42,426","345,800","126,364","145,721","1,020,048"
10007806,University of Sussex,C,23,Education,,,,Total income,"462,277","686,459","585,243","582,135","4,074,951"
10007855,Swansea University,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,080,210","4,559,009","7,079,516","6,290,971","44,036,803"
10007855,Swansea University,B,12,Engineering,,,,UK-based charities (open competitive process),"33,164","171,445","126,062","119,274","834,921"
10007855,Swansea University,B,12,Engineering,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","4,240,364","5,064,983","5,071,818","4,952,062","34,664,437"
10007855,Swansea University,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,"1,843,690","29,044","284,130","1,988,910"
10007855,Swansea University,B,12,Engineering,,,,"UK industry, commerce and public corporations","1,611,120","1,577,506","2,046,498","1,917,302","13,421,119"
10007855,Swansea University,B,12,Engineering,,,,UK other sources,"494,040","920,487","258,744","386,892","2,708,248"
10007855,Swansea University,B,12,Engineering,,,,EU government bodies,"6,956,520","6,556,481","13,410,099","11,509,071","80,563,498"
10007855,Swansea University,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,B,12,Engineering,,,,"EU industry, commerce and public corporations","94,915","93,348","85,295","87,820","614,740"
10007855,Swansea University,B,12,Engineering,,,,EU (excluding UK) other,0,"24,323","93,978","70,602","494,217"
10007855,Swansea University,B,12,Engineering,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,B,12,Engineering,,,,Non-EU industry commerce and public corporations,"541,720","336,022","262,321","312,764","2,189,349"
10007855,Swansea University,B,12,Engineering,,,,Non-EU other,"140,381","135,120","125,745","129,175","904,226"
10007855,Swansea University,B,12,Engineering,,,,Total income,"18,192,434","21,282,414","28,589,124","26,060,066","182,420,468"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","594,150","637,670","797,998","745,973","5,221,813"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,UK-based charities (open competitive process),"146,071","242,120","134,120","151,256","1,058,794"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","35,358","48,370","155,693","123,170","862,193"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,UK central government tax credits for research and development expenditure,0,"138,894","1,644","21,016","147,114"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,"UK industry, commerce and public corporations","1,508","5,467","9,437","7,737","54,164"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,UK other sources,0,"11,058","18,383","14,710","102,973"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,EU government bodies,"267,713","309,752","243,719","256,580","1,796,064"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,"EU industry, commerce and public corporations","19,682","4,763","33,490","27,413","191,896"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,EU (excluding UK) other,"109,285","40,922","53,201","59,458","416,212"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,Non-EU other,"50,898","198,853","14,529","46,056","322,397"
10007855,Swansea University,C,14,Geography and Environmental Studies,,,,Total income,"1,224,665","1,637,869","1,462,217","1,453,374","10,173,620"
10007855,Swansea University,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","82,265","30,796","111,328","95,672","669,705"
10007855,Swansea University,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),"9,839","24,862","17,157","17,212","120,490"
10007855,Swansea University,C,17,Business and Management Studies,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","25,865","5,250","481,873","348,640","2,440,483"
10007855,Swansea University,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,"15,193",0,"2,170","15,193"
10007855,Swansea University,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","-4,601",0,"91,172","64,465","451,261"
10007855,Swansea University,C,17,Business and Management Studies,,,,UK other sources,"1,191",0,"11,405","8,316","58,217"
10007855,Swansea University,C,17,Business and Management Studies,,,,EU government bodies,"119,111","89,328","779,736","586,731","4,107,121"
10007855,Swansea University,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations",0,0,127,90,636
10007855,Swansea University,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,"31,899",543,"4,945","34,616"
10007855,Swansea University,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University,C,17,Business and Management Studies,,,,Non-EU other,0,0,"12,049","8,606","60,248"
10007855,Swansea University,C,17,Business and Management Studies,,,,Total income,"233,670","197,328","1,505,394","1,136,852","7,957,970"
10007855,Swansea University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,223","1,575","14,304","10,617","74,321"
10007855,Swansea University,C,18,Law,,,,UK-based charities (open competitive process),0,"2,743","38,924","28,195","197,366"
10007855,Swansea University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","303,734","241,460","101,515","150,396","1,052,772"
10007855,Swansea University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"20,951",0,"2,993","20,951"
10007855,Swansea University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,"8,711","6,222","43,558"
10007855,Swansea University,C,18,Law,,,,UK other sources,"1,771",26,"18,858","13,727","96,089"
10007855,Swansea University,C,18,Law,,,,EU government bodies,0,0,"22,144","15,817","110,723"
10007855,Swansea University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,EU (excluding UK) other,-151,0,"7,997","5,690","39,836"
10007855,Swansea University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,"13,105","9,361","65,529"
10007855,Swansea University,C,18,Law,,,,Non-EU other,"5,353",522,"10,404","8,271","57,898"
10007855,Swansea University,C,18,Law,,,,Total income,"311,930","267,277","235,967","251,291","1,759,043"
10007855,Swansea University,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","28,843","43,038","47,149","43,947","307,630"
10007855,Swansea University,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),300,218,"1,599","1,216","8,516"
10007855,Swansea University,C,19,Politics and International Studies,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",110,80,0,27,190
10007855,Swansea University,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,"11,242",0,"1,606","11,242"
10007855,Swansea University,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations",0,0,"26,050","18,607","130,250"
10007855,Swansea University,C,19,Politics and International Studies,,,,UK other sources,520,17,0,76,537
10007855,Swansea University,C,19,Politics and International Studies,,,,EU government bodies,0,0,"28,961","20,686","144,808"
10007855,Swansea University,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,EU (excluding UK) other,0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University,C,19,Politics and International Studies,,,,Non-EU other,"94,496","75,093","36,095","50,009","350,067"
10007855,Swansea University,C,19,Politics and International Studies,,,,Total income,"124,269","129,688","139,856","136,177","953,240"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","281,622","258,885","92,921","143,587","1,005,112"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"34,765","56,082","87,711","75,629","529,403"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,UK-based charities (other),0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","791,979","734,505","658,515","688,437","4,819,059"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,"109,994","1,096","16,496","115,474"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations","1,785","17,490","5,075","6,378","44,650"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,UK other sources,245,0,"31,631","22,629","158,403"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,EU government bodies,0,0,"24,102","17,215","120,511"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007855,Swansea University,C,20,Social Work and Social Policy,,,,Non-EU other,"8,062","3,855","3,131","3,939","27,575"
10007855,Swansea University,C,20,Social Work and Social Policy,,,,Total income,"1,118,458","1,180,811","904,183","974,312","6,820,187"
10007161,Teesside University,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","31,262","42,035","132,711","105,265","736,856"
10007161,Teesside University,B,12,Engineering,,,,UK-based charities (open competitive process),"53,657","13,012","14,002","19,526","136,683"
10007161,Teesside University,B,12,Engineering,,,,UK-based charities (other),0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","323,476","582,635","399,181","414,573","2,902,016"
10007161,Teesside University,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,"UK industry, commerce and public corporations","170,828","188,920","201,217","195,119","1,365,835"
10007161,Teesside University,B,12,Engineering,,,,UK other sources,0,0,"5,618","4,013","28,094"
10007161,Teesside University,B,12,Engineering,,,,EU government bodies,"564,478","569,686","499,812","519,032","3,633,225"
10007161,Teesside University,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,EU (excluding UK) other,0,"1,805","1,188","1,106","7,748"
10007161,Teesside University,B,12,Engineering,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007161,Teesside University,B,12,Engineering,,,,Non-EU other,0,"23,536","60,932","46,885","328,198"
10007161,Teesside University,B,12,Engineering,,,,Total income,"1,143,701","1,421,629","1,314,665","1,305,522","9,138,655"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","21,572","11,272","37,934","31,787","222,514"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"47,391","54,560","93,381","81,265","568,860"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,UK-based charities (other),0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","65,518","24,562","140,400","113,154","792,084"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations","14,810","2,810","1,030","3,252","22,770"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,UK other sources,0,0,913,652,"4,567"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,EU government bodies,"65,448","77,372","47,815","54,556","381,896"
10007161,Teesside University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,0,0,0
10007161,Teesside University,C,20,Social Work and Social Policy,,,,Total income,"214,739","170,576","321,475","284,670","1,992,691"
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,UK-based charities (open competitive process),0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,UK-based charities (other),"21,000",0,0,"3,000","21,000"
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","21,000",0,0,"3,000","21,000"
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,UK other sources,0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,EU government bodies,0,0,"19,800","14,142","99,000"
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,Non-EU other,0,0,0,0,0
10007858,University of Wales Trinity Saint David / Prifysgol Cymru Y Drindod Dewi Sant,C,23,Education,,,,Total income,"42,000",0,"19,800","20,142","141,000"
10007807,University of Ulster,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","760,728","846,342","1,336,426","1,184,171","8,289,202"
10007807,University of Ulster,B,12,Engineering,,,,UK-based charities (open competitive process),"28,340","103,225","128,909","110,873","776,111"
10007807,University of Ulster,B,12,Engineering,,,,UK-based charities (other),0,0,0,0,0
10007807,University of Ulster,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","1,261,391","1,150,544","2,409,912","2,065,927","14,461,495"
10007807,University of Ulster,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,"936,000",0,"133,714","936,000"
10007807,University of Ulster,B,12,Engineering,,,,"UK industry, commerce and public corporations","43,401","146,219","69,333","76,612","536,286"
10007807,University of Ulster,B,12,Engineering,,,,UK other sources,"-4,102","3,991","24,290","17,334","121,341"
10007807,University of Ulster,B,12,Engineering,,,,EU government bodies,"33,940","65,958","980,536","714,654","5,002,578"
10007807,University of Ulster,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10007807,University of Ulster,B,12,Engineering,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007807,University of Ulster,B,12,Engineering,,,,EU (excluding UK) other,"87,194","43,240","24,936","36,445","255,118"
10007807,University of Ulster,B,12,Engineering,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007807,University of Ulster,B,12,Engineering,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
